nfi_plot,loc_id,meas_date,meas_num,tree_num,reason
1417576,0,2013-JUL-09,2,383,F
1417576,0,2013-JUL-09,2,421,F
1417576,0,2013-JUL-09,2,441,F
1417576,0,2013-JUL-09,2,445,F
1417576,0,2013-JUL-09,2,448,F
1417576,0,2013-JUL-09,2,449,F
1424411,0,2013-AUG-15,1,19,B
1424411,0,2013-AUG-15,1,39,F
1424456,0,2013-JUN-27,1,433,F
1424456,0,2013-JUN-27,1,441,D
1424456,0,2013-JUN-27,1,475,F
1424456,0,2013-JUN-27,1,487,F
1424456,0,2013-JUN-27,1,493,F
1424456,0,2013-JUN-27,1,494,F
1424471,0,2014-JUL-09,1,40,F
1424471,0,2014-JUL-09,1,62,F
1431326,0,2009-AUG-18,1,3,C
1431326,0,2009-AUG-18,1,5,C
1431326,0,2009-AUG-18,1,7,C
1431326,0,2009-AUG-18,1,8,N
1431326,0,2009-AUG-18,1,10,F
1431326,0,2009-AUG-18,1,11,C
1431326,0,2009-AUG-18,1,13,C
1431326,0,2009-AUG-18,1,14,F
1431326,0,2009-AUG-18,1,18,U
1431326,0,2009-AUG-18,1,19,C
1431326,0,2009-AUG-18,1,21,C
1431326,0,2009-AUG-18,1,24,C
1431326,0,2009-AUG-18,1,25,C
1431326,0,2009-AUG-18,1,26,U
1431326,0,2009-AUG-18,1,27,U
1431326,0,2009-AUG-18,1,28,C
1431326,0,2009-AUG-18,1,29,C
1431326,0,2009-AUG-18,1,30,C
1431326,0,2009-AUG-18,1,31,C
1431326,0,2009-AUG-18,1,32,U
1431326,0,2009-AUG-18,1,34,N
1431326,0,2009-AUG-18,1,35,N
1431326,0,2009-AUG-18,1,36,U
1431326,0,2009-AUG-18,1,37,F
1431326,0,2009-AUG-18,1,38,C
1431326,0,2009-AUG-18,1,39,F
1431326,0,2009-AUG-18,1,40,C
1431326,0,2009-AUG-18,1,42,U
1431326,0,2009-AUG-18,1,43,U
1431326,0,2009-AUG-18,1,44,C
1431326,0,2009-AUG-18,1,45,C
1431326,0,2009-AUG-18,1,46,N
1431326,0,2009-AUG-18,1,49,F
1431326,0,2009-AUG-18,1,51,C
1431326,0,2009-AUG-18,1,52,C
1431326,0,2009-AUG-18,1,53,C
1431326,0,2009-AUG-18,1,54,C
1431326,0,2009-AUG-18,1,56,C
1431326,0,2009-AUG-18,1,57,C
1431371,0,2015-JUL-31,1,12,F
1431371,0,2015-JUL-31,1,16,F
1431371,0,2015-JUL-31,1,24,F
1431371,0,2015-JUL-31,1,26,F
1431371,0,2015-JUL-31,1,178,F
1431371,0,2015-JUL-31,1,179,F
1431371,0,2015-JUL-31,1,182,F
1431371,0,2015-JUL-31,1,183,F
1431371,0,2015-JUL-31,1,193,F
1431371,0,2015-JUL-31,1,199,F
1438251,0,2015-AUG-02,1,336,F
1438251,0,2015-AUG-02,1,347,F
1438251,0,2015-AUG-02,1,349,F
1438251,0,2015-AUG-02,1,351,F
1438251,0,2015-AUG-02,1,353,F
1438251,0,2015-AUG-02,1,358,F
1438251,0,2015-AUG-02,1,359,F
1438251,0,2015-AUG-02,1,360,F
1438251,0,2015-AUG-02,1,366,F
1438251,0,2015-AUG-02,1,367,F
1438251,0,2015-AUG-02,1,370,F
1438251,0,2015-AUG-02,1,371,B
1438251,0,2015-AUG-02,1,375,F
1438251,0,2015-AUG-02,1,376,F
1438251,0,2015-AUG-02,1,379,F
1438251,0,2015-AUG-02,1,381,F
1438251,0,2015-AUG-02,1,382,F
1438251,0,2015-AUG-02,1,384,F
1445106,0,2009-AUG-17,1,121,N
1445106,0,2014-JUL-03,2,121,F
1445166,0,2016-JUL-14,1,37,F
1445166,0,2016-JUL-14,1,42,F
1445166,0,2016-JUL-14,1,43,F
1445166,0,2016-JUL-14,1,47,F
1445166,0,2016-JUL-14,1,48,F
1451976,0,2014-SEP-13,1,20,F
1451976,0,2014-SEP-13,1,22,F
1451976,0,2014-SEP-13,1,23,F
1451976,0,2014-SEP-13,1,26,F
1451976,0,2014-SEP-13,1,29,F
1452016,0,2015-AUG-04,1,103,F
1452016,0,2015-AUG-04,1,104,F
1452016,0,2015-AUG-04,1,105,F
1452016,0,2015-AUG-04,1,107,F
1452016,0,2015-AUG-04,1,111,B
1452016,0,2015-AUG-04,1,115,F
1452016,0,2015-AUG-04,1,117,F
1452016,0,2015-AUG-04,1,120,D
1452016,0,2015-AUG-04,1,122,F
1452016,0,2015-AUG-04,1,123,F
1452016,0,2015-AUG-04,1,129,F
1452016,0,2015-AUG-04,1,131,F
1452016,0,2015-AUG-04,1,137,F
1452016,0,2015-AUG-04,1,140,F
1452066,0,2016-JUL-12,1,90,F
1452066,0,2016-JUL-12,1,93,F
1452066,0,2016-JUL-12,1,96,O
1452066,0,2016-JUL-12,1,97,F
1452066,0,2016-JUL-12,1,98,F
1452066,0,2016-JUL-12,1,102,F
1458736,0,2009-AUG-26,1,7,F
1458736,0,2009-AUG-26,1,12,F
1458736,0,2009-AUG-26,1,17,F
1458736,0,2009-AUG-26,1,18,F
1458736,0,2009-AUG-26,1,30,F
1458736,0,2009-AUG-26,1,52,F
1458736,0,2009-AUG-26,1,61,F
1458736,0,2009-AUG-26,1,71,F
1458736,0,2009-AUG-26,1,75,F
1458736,0,2009-AUG-26,1,90,F
1458736,0,2009-AUG-26,1,91,F
1458736,0,2009-AUG-26,1,99,D
1458736,0,2016-JUL-01,2,24,F
1458736,0,2016-JUL-01,2,28,F
1458736,0,2016-JUL-01,2,32,F
1458736,0,2016-JUL-01,2,42,F
1458736,0,2016-JUL-01,2,49,F
1458736,0,2016-JUL-01,2,51,F
1458736,0,2016-JUL-01,2,105,F
1465761,0,2015-AUG-05,1,3,C
1465761,0,2015-AUG-05,1,4,C
1465761,0,2015-AUG-05,1,5,F
1465761,0,2015-AUG-05,1,7,C
1465761,0,2015-AUG-05,1,13,C
1465761,0,2015-AUG-05,1,14,F
1465761,0,2015-AUG-05,1,17,C
1465761,0,2015-AUG-05,1,18,F
1465781,0,2015-JUL-14,1,313,F
1465841,0,2016-JUL-03,1,1,F
1465841,0,2016-JUL-03,1,2,F
1465841,0,2016-JUL-03,1,16,F
1465841,0,2016-JUL-03,1,17,F
1465841,0,2016-JUL-03,1,25,F
1472691,0,2016-JUL-09,1,4,F
1472691,0,2016-JUL-09,1,6,O
1472691,0,2016-JUL-09,1,7,F
1472691,0,2016-JUL-09,1,16,F
1472691,0,2016-JUL-09,1,28,U
1472691,0,2016-JUL-09,1,39,F
1472691,0,2016-JUL-09,1,40,F
1472691,0,2016-JUL-09,1,44,U
1472691,0,2016-JUL-09,1,45,U
1472691,0,2016-JUL-09,1,47,F
1472691,0,2016-JUL-09,1,50,U
1472691,0,2016-JUL-09,1,51,N
1472701,0,2016-JUL-07,1,22,N
1472701,0,2016-JUL-07,1,48,F
1479401,0,2009-AUG-25,1,112,F
1479401,0,2016-JUN-27,2,110,F
1479401,0,2016-JUN-27,2,114,F
1479406,0,2016-JUN-29,1,236,F
1479406,0,2016-JUN-29,1,246,F
1479406,0,2016-JUN-29,1,278,U
1479406,0,2016-JUN-29,1,284,F
1479486,0,2016-AUG-08,1,105,F
1479486,0,2016-AUG-08,1,109,F
1479486,0,2016-AUG-08,1,110,F
1479486,0,2016-AUG-08,1,129,F
1479486,0,2016-AUG-08,1,138,F
1479486,0,2016-AUG-08,1,139,F
1479561,0,2015-JUL-17,1,143,F
1479561,0,2015-JUL-17,1,145,F
1479561,0,2015-JUL-17,1,149,F
1479566,0,2015-JUL-22,1,175,F
1479566,0,2015-JUL-22,1,196,F
1479586,0,2016-JUN-30,1,66,B
1486426,0,2015-JUL-15,1,70,F
1486426,0,2015-JUL-15,1,79,F
1486426,0,2015-JUL-15,1,83,F
1486426,0,2015-JUL-15,1,84,F
1486451,0,2016-JUL-11,1,30,U
1486451,0,2016-JUL-11,1,43,F
1486451,0,2016-JUL-11,1,46,U
1486471,0,2016-JUL-02,1,52,U
1486476,0,2016-JUL-01,1,20,F
1486476,0,2016-JUL-01,1,57,D
1486476,0,2016-JUL-01,1,66,F
1486476,0,2016-JUL-01,1,118,F
1493241,0,2009-AUG-28,1,61,F
1493241,0,2009-AUG-28,1,63,F
1493241,0,2009-AUG-28,1,64,F
1493241,0,2009-AUG-28,1,65,F
1493241,0,2016-AUG-07,2,48,F
1493286,0,2015-AUG-11,1,1,F
1493286,0,2015-AUG-11,1,2,F
1493286,0,2015-AUG-11,1,3,F
1493316,0,2015-JUL-19,1,14,F
1493316,0,2015-JUL-19,1,23,F
1493316,0,2015-JUL-19,1,35,F
1493316,0,2015-JUL-19,1,45,F
1493381,0,2016-JUL-05,1,268,F
1493381,0,2016-JUL-05,1,271,F
1493381,0,2016-JUL-05,1,277,U
1500046,0,2016-AUG-05,1,322,F
1500046,0,2016-AUG-05,1,346,F
1500046,0,2016-AUG-05,1,390,F
1500046,0,2016-AUG-05,1,395,F
1500051,0,2016-AUG-11,1,203,F
1500051,0,2016-AUG-11,1,211,D
1500051,0,2016-AUG-11,1,214,F
1500051,0,2016-AUG-11,1,216,F
1500051,0,2016-AUG-11,1,219,F
1500051,0,2016-AUG-11,1,225,F
1500066,0,2016-AUG-04,1,36,F
1500066,0,2016-AUG-04,1,47,F
1500201,0,2015-JUL-20,1,130,F
1500241,0,2016-JUL-06,1,225,F
1506946,0,2016-JUN-22,1,7,F
1506946,0,2016-JUN-22,1,8,F
1506946,0,2016-JUN-22,1,17,B
1506946,0,2016-JUN-22,1,21,F
1506996,0,2016-AUG-09,1,302,F
1506996,0,2016-AUG-09,1,303,F
1506996,0,2016-AUG-09,1,308,F
1506996,0,2016-AUG-09,1,309,U
1506996,0,2016-AUG-09,1,311,F
1506996,0,2016-AUG-09,1,315,F
1506996,0,2016-AUG-09,1,326,F
1506996,0,2016-AUG-09,1,327,F
1506996,0,2016-AUG-09,1,330,F
1506996,0,2016-AUG-09,1,332,F
1506996,0,2016-AUG-09,1,340,F
1506996,0,2016-AUG-09,1,346,F
1507026,0,2013-SEP-05,1,2,F
1507026,0,2013-SEP-05,1,7,F
1507026,0,2013-SEP-05,1,8,F
1507026,0,2013-SEP-05,1,11,F
1507026,0,2013-SEP-05,1,19,F
1507026,0,2013-SEP-05,1,22,F
1507026,0,2013-SEP-05,1,25,F
1507026,0,2013-SEP-05,1,26,F
1507026,0,2013-SEP-05,1,27,F
1507026,0,2013-SEP-05,1,29,F
1507036,0,2013-SEP-10,1,235,F
1507036,0,2013-SEP-10,1,289,F
1507051,0,2015-AUG-08,1,165,F
1507051,0,2015-AUG-08,1,167,F
1507066,0,2015-AUG-09,1,22,F
1507066,0,2015-AUG-09,1,42,D
1513916,0,2015-AUG-13,1,90,F
1513916,0,2015-AUG-13,1,97,F
1513916,0,2015-AUG-13,1,115,F
1513916,0,2015-AUG-13,1,132,F
1513916,0,2015-AUG-13,1,137,F
1513916,0,2015-AUG-13,1,141,F
1520716,0,2016-JUN-20,1,16,F
